road_id,OBJECTID,DISSOLVE_ID,class,subtype,RoadClass,LandUse,RoadLength,SpeedLimit,SpeedLimitFloor,PercentileBand,RankedPercentile,MedianSpeed,F85thPercentileSpeed,PercentOverLimit,NumberOverLimit,Pass,ExcludeFromSpeedSPI,AnalysisStatus,coord_lng1,coord_lat1,coord_lng2,coord_lat2,StreetImageLink,Shape_Length,yolo_images_found,yolo_total_vehicles,yolo_total_pedestrians,yolo_total_cars,yolo_total_trucks,yolo_total_buses,yolo_total_motorcycles,yolo_total_bicycles,yolo_max_vehicles_single_image,yolo_avg_vehicles_per_image,yolo_per_heading_json,vlm_images_sent,vlm_greenery_score,vlm_greenery_intensity,vlm_footpath_score,vlm_lighting_score,vlm_shade_score,vlm_road_condition_score,vlm_building_height_score,vlm_building_density_score,vlm_population_density_score,vlm_land_use_type,vlm_overall_walkability,vlm_lane_marking_quality,vlm_lane_count,vlm_curvature_visible,vlm_intersection_visible,vlm_lane_width_estimate,vlm_vlm_notes,yolo_processed_at,vlm_processed_at
3981,3981,TR/11058,trunk,road,trunk,RURAL,31.30017965900001,80,80,70-75%,0.9927680798004987,79,92.42857142857143,0.46961802580943446,863381,1,0,Valid,74.0010269,17.7465855,73.9966021,18.005637,"74.0010269,17.7465855,73.9966021,18.005637",31300.179659207675,4,2,1,2,0,0,0,0,2,0.5,"{""0"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}, ""90"": {""vehicles"": 2, ""pedestrians"": 0, ""by_class"": {""car"": 2}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,3,sparse,0,0,0,10,0,0,0,open_land,0,10,4,0,0,standard,"The road is wide and well-maintained, with clear lane markings and no visible greenery or footpaths. The surroundings appear to be open land with no buildings or human activity.",2026-06-24 04:55:38,2026-06-24 09:41:20
3982,3982,TR/11454,trunk,road,trunk,RURAL,31.458945702,50,50,75-80%,0.9930174563591022,72.36363636363636,86.54545454545455,0.9816636104872414,2857664,1,0,Valid,73.431243,19.6304782,73.6282841,19.7221167,"73.431243,19.6304782,73.6282841,19.7221167",31458.945702105033,4,2,0,1,1,0,0,0,2,0.5,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 2, ""pedestrians"": 0, ""by_class"": {""truck"": 1, ""car"": 1}}}",4,2,sparse,0,0,0,5,0,0,0,open_land,0,0,2,0,0,standard,The road is surrounded by sparse vegetation and appears to be in a rural area with no visible pedestrian paths or street lighting.,2026-06-24 04:55:38,2026-06-24 09:41:25
3983,3983,TR/13317,trunk,road,trunk,URBAN,4.664442815000001,80,80,75-80%,0.9932668329177058,59.25,71.5,0.018722309772859262,290818,1,0,Valid,73.7358614,18.6472486,73.751361,18.6077785,"73.7358614,18.6472486,73.751361,18.6077785",4664.442815268707,4,9,4,7,0,0,2,0,4,2.25,"{""0"": {""vehicles"": 4, ""pedestrians"": 1, ""by_class"": {""car"": 3, ""person"": 1, ""motorcycle"": 1}}, ""90"": {""vehicles"": 1, ""pedestrians"": 1, ""by_class"": {""car"": 1, ""person"": 1}}, ""180"": {""vehicles"": 2, ""pedestrians"": 0, ""by_class"": {""car"": 2}}, ""270"": {""vehicles"": 2, ""pedestrians"": 2, ""by_class"": {""person"": 2, ""car"": 1, ""motorcycle"": 1}}}",4,2,sparse,0,0,0,8,7,7,7,residential_high,2,8,4,0,0,standard,"The road is wide and well-maintained, with moderate greenery and high-rise residential buildings nearby.",2026-06-24 04:55:39,2026-06-24 09:41:30
3984,3984,MO/234,motorway,road,motorway,URBAN,12.933323435,55,55,75-80%,0.9935162094763093,61,73.2,0.6698324231991784,2409692,1,0,Valid,73.1134624,18.9690566,73.0298093,18.9287644,"73.1134624,18.9690566,73.0298093,18.9287644",12933.323435131548,4,7,0,5,0,1,1,0,3,1.75,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 3, ""pedestrians"": 0, ""by_class"": {""car"": 3}}, ""180"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""motorcycle"": 1}}, ""270"": {""vehicles"": 3, ""pedestrians"": 0, ""by_class"": {""bus"": 1, ""car"": 2}}}",4,2,sparse,0,2,0,6,5,5,5,residential_high,2,6,4,0,0,standard,"The road is wide and has multiple lanes, with some greenery and streetlights, but no sidewalks or shade.",2026-06-24 04:55:40,2026-06-24 09:41:35
3985,3985,TR/10918,trunk,road,trunk,RURAL,81.170216599,50,50,75-80%,0.9937655860349127,45,60,0.3499966466583951,41749,1,0,Valid,74.1007753,17.3981908,74.2828859,16.7243306,"74.1007753,17.3981908,74.2828859,16.7243306",81170.21659873368,4,8,1,4,0,0,4,0,4,2.0,"{""0"": {""vehicles"": 4, ""pedestrians"": 0, ""by_class"": {""car"": 2, ""motorcycle"": 2}}, ""90"": {""vehicles"": 3, ""pedestrians"": 0, ""by_class"": {""car"": 2, ""motorcycle"": 1}}, ""180"": {""vehicles"": 1, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""motorcycle"": 1}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,5,moderate,0,0,0,5,5,5,5,mixed,5,0,2,0,0,standard,"The road is surrounded by greenery and has a moderate density of buildings, suggesting a mixed-use area with both residential and commercial elements.",2026-06-24 04:55:41,2026-06-24 09:41:41
3986,3986,TR/11027,trunk,road,trunk,RURAL,42.075413752999985,,,75-80%,0.9940149625935162,57.904761904761905,70.80952380952381,0.7018872209170944,3412290,1,1,Valid,74.1004305,17.3983829,74.0010269,17.7465855,"74.1004305,17.3983829,74.0010269,17.7465855",42075.413753264766,4,12,6,3,3,0,5,1,7,3.0,"{""0"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""car"": 1}}, ""90"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""truck"": 1}}, ""180"": {""vehicles"": 3, ""pedestrians"": 2, ""by_class"": {""car"": 1, ""bicycle"": 1, ""person"": 2, ""train"": 1, ""truck"": 1}}, ""270"": {""vehicles"": 7, ""pedestrians"": 4, ""by_class"": {""person"": 4, ""motorcycle"": 5, ""truck"": 1, ""car"": 1}}}",4,3,moderate,2,0,2,6,5,7,7,commercial,4,0,2,0,1,standard,"The road has a mix of commercial and residential buildings, with some greenery along the sides. The road appears to be in good condition, but the footpath is not fully continuous.",2026-06-24 04:55:42,2026-06-24 09:41:46
3987,3987,PR/3926,primary,road,primary,URBAN,4.302364406,30,30,75-80%,0.9942643391521196,24.5,39,0.40141010575793185,1824144,1,0,Valid,73.0192119,19.0668519,73.0118275,19.1040889,"73.0192119,19.0668519,73.0118275,19.1040889",4302.36440605639,4,32,9,24,3,1,4,0,15,8.0,"{""0"": {""vehicles"": 4, ""pedestrians"": 1, ""by_class"": {""truck"": 1, ""car"": 3, ""person"": 1}}, ""90"": {""vehicles"": 5, ""pedestrians"": 3, ""by_class"": {""person"": 3, ""car"": 4, ""motorcycle"": 1}}, ""180"": {""vehicles"": 15, ""pedestrians"": 0, ""by_class"": {""truck"": 2, ""bus"": 1, ""car"": 11, ""motorcycle"": 1}}, ""270"": {""vehicles"": 8, ""pedestrians"": 5, ""by_class"": {""car"": 6, ""person"": 5, ""motorcycle"": 2}}}",4,1,sparse,3,2,0,7,5,9,8,commercial,5,6,4,0,1,standard,"The road is busy with vehicles and has a mix of commercial and construction activity, with some greenery along the sides.",2026-06-24 04:55:43,2026-06-24 09:41:51
3988,3988,TR/11440,trunk,road,trunk,RURAL,33.973211804,50,50,75-80%,0.9945137157107232,59.25,71.25,0.7726882296135225,940955,1,0,Valid,74.3957422,18.8365255,74.1323377,18.692355,"74.3957422,18.8365255,74.1323377,18.692355",33973.211804208746,4,24,5,16,3,2,2,1,10,6.0,"{""0"": {""vehicles"": 10, ""pedestrians"": 2, ""by_class"": {""car"": 5, ""person"": 2, ""bicycle"": 1, ""truck"": 2, ""motorcycle"": 1, ""bus"": 1}}, ""90"": {""vehicles"": 7, ""pedestrians"": 2, ""by_class"": {""car"": 4, ""person"": 2, ""truck"": 1, ""motorcycle"": 1, ""bus"": 1}}, ""180"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""car"": 1}}, ""270"": {""vehicles"": 6, ""pedestrians"": 1, ""by_class"": {""car"": 6, ""person"": 1}}}",4,0,none,0,0,0,5,5,5,5,commercial,2,0,2,0,0,standard,"The street is moderately busy with vehicles and motorcycles, featuring a mix of commercial and residential buildings. The road appears to be in good condition with some visible lane markings.",2026-06-24 04:55:43,2026-06-24 09:41:56
3989,3989,MO/235,motorway,road,motorway,URBAN,12.449388147000002,,,75-80%,0.9947630922693267,72.28571428571429,83.28571428571429,0.28563250108083066,1662927,1,1,Valid,73.0307123,18.9333405,73.1135386,18.9692216,"73.0307123,18.9333405,73.1135386,18.9692216",12449.388146554067,4,8,1,3,4,1,0,0,5,2.0,"{""0"": {""vehicles"": 2, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""car"": 1, ""truck"": 1}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 5, ""pedestrians"": 0, ""by_class"": {""car"": 2, ""train"": 1, ""bus"": 1, ""truck"": 2}}, ""270"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""truck"": 1}}}",4,1,sparse,0,0,0,8,5,5,5,industrial,2,8,2,0,0,standard,"The road is wide and appears to be in good condition, with industrial activity visible on both sides. There is minimal greenery and no pedestrian infrastructure.",2026-06-24 04:55:44,2026-06-24 09:42:02
3990,3990,TR/13639,trunk,road,trunk,URBAN,5.359168866,,,75-80%,0.9950124688279302,29.4,40.4,0.1738435808033563,1686487,1,1,Valid,73.855143,18.5302783,73.8367557,18.5730578,"73.855143,18.5302783,73.8367557,18.5730578",5359.168866133178,4,8,5,3,0,1,4,0,5,2.0,"{""0"": {""vehicles"": 5, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""car"": 2, ""motorcycle"": 3}}, ""90"": {""vehicles"": 1, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""car"": 1}}, ""180"": {""vehicles"": 1, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""bus"": 1}}, ""270"": {""vehicles"": 1, ""pedestrians"": 2, ""by_class"": {""person"": 2, ""motorcycle"": 1}}}",4,3,moderate,7,6,2,8,5,7,7,mixed,7,7,2,0,0,standard,"The road segment features a mix of residential and commercial buildings, with moderate greenery and a well-maintained road surface. The presence of a footpath and streetlights suggests a pedestrian-friendly environment.",2026-06-24 04:55:45,2026-06-24 09:42:07
3991,3991,TR/13395,trunk,road,trunk,RURAL,35.296244696,50,50,80-85%,0.9952618453865336,61,74,0.7827087780014679,929977,1,0,Valid,73.1947033,19.3716729,73.3861364,19.5839548,"73.1947033,19.3716729,73.3861364,19.5839548",35296.24469635661,4,1,0,0,1,0,0,0,1,0.25,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""train"": 2, ""truck"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""train"": 1}}}",4,5,moderate,0,0,0,10,0,0,0,industrial,0,10,4,0,0,standard,"The road is wide and well-maintained, with clear lane markings and no visible intersections or curves. The surrounding area appears to be industrial with no visible pedestrian infrastructure.",2026-06-24 04:55:46,2026-06-24 09:42:12
3992,3992,TR/13441,trunk,road,trunk,RURAL,8.244985031999999,,,80-85%,0.9955112219451372,43.578947368421055,57.21052631578947,0.7034415691595086,70081444,1,1,Valid,72.8927985,19.3625409,72.9055883,19.2935319,"72.8927985,19.3625409,72.9055883,19.2935319",8244.985032002214,4,8,2,4,1,0,2,1,4,2.0,"{""0"": {""vehicles"": 4, ""pedestrians"": 1, ""by_class"": {""truck"": 1, ""car"": 1, ""person"": 1, ""motorcycle"": 1, ""bicycle"": 1, ""train"": 1}}, ""90"": {""vehicles"": 1, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""motorcycle"": 1}}, ""180"": {""vehicles"": 3, ""pedestrians"": 0, ""by_class"": {""car"": 3}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,5,moderate,0,0,0,7,5,5,5,residential_low,2,7,4,0,0,standard,"The road is surrounded by greenery and has a moderate amount of traffic, suggesting a residential area with some commercial activity.",2026-06-24 04:55:47,2026-06-24 09:42:17
3993,3993,TR/13440,trunk,road,trunk,RURAL,9.231810051,20,20,80-85%,0.9957605985037407,48,61,1,1229907,1,0,Valid,72.9034044,19.285041,72.8926295,19.3625434,"72.9034044,19.285041,72.8926295,19.3625434",9231.81005102077,4,15,7,3,5,0,7,0,9,3.75,"{""0"": {""vehicles"": 2, ""pedestrians"": 2, ""by_class"": {""person"": 2, ""car"": 1, ""truck"": 1}}, ""90"": {""vehicles"": 2, ""pedestrians"": 0, ""by_class"": {""truck"": 1, ""motorcycle"": 1}}, ""180"": {""vehicles"": 2, ""pedestrians"": 2, ""by_class"": {""motorcycle"": 2, ""person"": 2}}, ""270"": {""vehicles"": 9, ""pedestrians"": 3, ""by_class"": {""truck"": 3, ""car"": 2, ""person"": 3, ""motorcycle"": 4}}}",4,1,sparse,0,5,0,7,5,5,5,mixed,3,7,2,0,0,standard,"The road is wide and well-lit, with a mix of residential and commercial buildings nearby.",2026-06-24 04:55:48,2026-06-24 09:42:22
3994,3994,TR/13693,trunk,road,trunk,RURAL,27.670107785,,,80-85%,0.9960099750623441,74,84,0,0,1,1,Valid,73.8560403,18.386045,73.9552919,18.1753969,"73.8560403,18.386045,73.9552919,18.1753969",27670.107784671818,4,7,0,5,0,1,1,0,4,1.75,"{""0"": {""vehicles"": 4, ""pedestrians"": 0, ""by_class"": {""bus"": 1, ""motorcycle"": 1, ""car"": 2}}, ""90"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""car"": 1}}, ""180"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""car"": 1}}, ""270"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""car"": 1}}}",4,2,sparse,0,0,0,7,5,5,5,commercial,2,7,4,0,0,standard,"The road is a multi-lane highway with standard lane widths, surrounded by commercial buildings and minimal greenery.",2026-06-24 04:55:48,2026-06-24 09:42:27
3995,3995,TR/11360,trunk,road,trunk,RURAL,47.962374536000006,50,50,80-85%,0.9962593516209476,61.5,73,0.8736922192241341,493789,1,0,Valid,74.0263801,18.6213607,74.3957363,18.8366062,"74.0263801,18.6213607,74.3957363,18.8366062",47962.37453637562,4,16,10,7,1,0,8,0,8,4.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 2, ""by_class"": {""person"": 2}}, ""90"": {""vehicles"": 8, ""pedestrians"": 2, ""by_class"": {""truck"": 1, ""car"": 3, ""motorcycle"": 4, ""person"": 2}}, ""180"": {""vehicles"": 5, ""pedestrians"": 4, ""by_class"": {""person"": 4, ""car"": 3, ""motorcycle"": 2}}, ""270"": {""vehicles"": 3, ""pedestrians"": 2, ""by_class"": {""motorcycle"": 2, ""person"": 2, ""car"": 1}}}",4,3,moderate,2,0,3,4,5,8,7,mixed,5,3,2,0,0,standard,"The street has moderate greenery and is moderately shaded, with a mix of residential and commercial buildings. The road is in good condition with standard lane width and some visible human activity.",2026-06-24 04:55:49,2026-06-24 09:42:33
3996,3996,TR/13692,trunk,road,trunk,RURAL,28.353577777999995,,,80-85%,0.9965087281795512,59.666666666666664,75,0.0989185902288419,151450,1,1,Valid,73.9549334,18.1752021,73.855722,18.3917548,"73.9549334,18.1752021,73.855722,18.3917548",28353.577777881797,4,4,0,2,1,0,1,0,2,1.0,"{""0"": {""vehicles"": 2, ""pedestrians"": 0, ""by_class"": {""truck"": 1, ""car"": 1}}, ""90"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""car"": 1}}, ""180"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""motorcycle"": 1}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,5,moderate,0,0,0,8,0,0,0,open_land,0,8,4,0,0,standard,"The road is wide and well-maintained, with moderate greenery and no visible pedestrian paths or street lighting.",2026-06-24 04:55:50,2026-06-24 09:42:38
3997,3997,TR/13700,trunk,road,trunk,URBAN,24.780138408,,,80-85%,0.9967581047381546,37.48571428571429,52.25714285714286,0.46340107215207627,9952374,1,1,Valid,73.8515454,18.6288921,73.8808767,18.8403999,"73.8515454,18.6288921,73.8808767,18.8403999",24780.138407619932,4,19,6,9,5,1,4,0,9,4.75,"{""0"": {""vehicles"": 3, ""pedestrians"": 4, ""by_class"": {""person"": 4, ""car"": 1, ""motorcycle"": 1, ""truck"": 1}}, ""90"": {""vehicles"": 5, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""motorcycle"": 2, ""bus"": 1, ""car"": 1, ""truck"": 1}}, ""180"": {""vehicles"": 2, ""pedestrians"": 1, ""by_class"": {""truck"": 2, ""person"": 1}}, ""270"": {""vehicles"": 9, ""pedestrians"": 0, ""by_class"": {""car"": 7, ""motorcycle"": 1, ""truck"": 1}}}",4,2,sparse,0,0,0,5,5,5,5,commercial,2,5,2,0,0,standard,"The road is straight and has standard lane markings, with a commercial area on the right side featuring shops and vehicles.",2026-06-24 04:55:51,2026-06-24 09:42:43
3998,3998,TR/13447,trunk,road,trunk,RURAL,48.71467927800001,20,20,85-90%,0.9970074812967581,66.14285714285714,80.71428571428571,0,0,1,0,Valid,72.879184,19.4414945,72.9407936,19.8201644,"72.879184,19.4414945,72.9407936,19.8201644",48714.67927777016,4,15,2,10,1,0,4,0,5,3.75,"{""0"": {""vehicles"": 5, ""pedestrians"": 0, ""by_class"": {""car"": 2, ""motorcycle"": 2, ""truck"": 1}}, ""90"": {""vehicles"": 3, ""pedestrians"": 1, ""by_class"": {""motorcycle"": 1, ""person"": 1, ""car"": 2}}, ""180"": {""vehicles"": 4, ""pedestrians"": 0, ""by_class"": {""car"": 4, ""train"": 1}}, ""270"": {""vehicles"": 3, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""car"": 2, ""motorcycle"": 1}}}",4,3,moderate,2,0,3,7,5,7,6,mixed,5,6,4,0,0,standard,"The road has a mix of residential and commercial buildings, with some greenery along the sides. The road appears to be in good condition with moderate traffic.",2026-06-24 04:55:52,2026-06-24 09:42:48
3999,3999,TR/13448,trunk,road,trunk,RURAL,48.772487192,40,40,85-90%,0.9972568578553616,68,84.66666666666667,1,946715,1,0,Valid,72.9415557,19.8199901,72.8793347,19.4414796,"72.9415557,19.8199901,72.8793347,19.4414796",48772.48719159166,4,1,1,1,0,0,0,0,1,0.25,"{""0"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""car"": 1}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""train"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}}",4,7,dense,0,0,5,8,0,0,0,open_land,2,8,4,1,0,standard,"The road is surrounded by dense greenery and has a well-maintained road surface with visible lane markings, but no footpaths or street lighting are present.",2026-06-24 04:55:53,2026-06-24 09:42:53
4000,4000,TR/13701,trunk,road,trunk,URBAN,24.889259516,,,85-90%,0.9975062344139651,33,47,0.3000007530630841,199187,1,1,Valid,73.88117,18.8411876,73.8517452,18.6287643,"73.88117,18.8411876,73.8517452,18.6287643",24889.25951637651,4,1,1,1,0,0,0,0,1,0.25,"{""0"": {""vehicles"": 1, ""pedestrians"": 1, ""by_class"": {""car"": 1, ""person"": 1}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""train"": 1}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,5,moderate,0,0,0,8,5,5,5,commercial,2,8,4,0,0,standard,"The road is wide and well-maintained, with moderate greenery and commercial buildings along the sides.",2026-06-24 04:55:54,2026-06-24 09:42:59
4001,4001,TR/13860,trunk,road,trunk,RURAL,35.872498383,,,85-90%,0.9977556109725686,41,56,0.10456045981935258,145478,1,1,Valid,74.2767589,18.4745291,73.9397825,18.5005224,"74.2767589,18.4745291,73.9397825,18.5005224",35872.49838297034,4,7,0,3,3,0,1,0,4,1.75,"{""0"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""truck"": 1}}, ""90"": {""vehicles"": 2, ""pedestrians"": 0, ""by_class"": {""car"": 1, ""truck"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 4, ""pedestrians"": 0, ""by_class"": {""car"": 2, ""truck"": 1, ""motorcycle"": 1}}}",4,2,sparse,0,0,0,6,5,5,5,commercial,2,6,2,0,0,standard,"The road is wide and has clear lane markings, but there is sparse greenery and no footpaths. The area appears to be a commercial zone with moderate building density.",2026-06-24 04:55:55,2026-06-24 09:43:04
4002,4002,TR/13391,trunk,road,trunk,RURAL,64.015965233,,,85-90%,0.9980049875311721,51.25,66,0.17502439107520973,205406,1,1,Valid,73.3851905,19.5829094,73.0067528,19.2115718,"73.3851905,19.5829094,73.0067528,19.2115718",64015.965233448645,4,0,0,0,0,0,0,0,0,0.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""train"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,3,sparse,0,0,0,7,0,0,0,open_land,0,0,2,0,0,standard,The road is surrounded by sparse vegetation and appears to be in a rural or semi-rural area with no visible pedestrian paths or street lighting.,2026-06-24 04:55:56,2026-06-24 09:43:09
4003,4003,TR/13467,trunk,road,trunk,URBAN,14.393710200999996,30,30,90-95%,0.9982543640897755,34.18076923076923,45.92307692307692,0.6937481966734516,26424404,1,0,Valid,73.8847801,18.5450723,74.0030532,18.5970833,"73.8847801,18.5450723,74.0030532,18.5970833",14393.7102012837,4,28,10,18,4,0,5,1,9,7.0,"{""0"": {""vehicles"": 5, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""bicycle"": 1, ""truck"": 2, ""car"": 2}}, ""90"": {""vehicles"": 8, ""pedestrians"": 3, ""by_class"": {""car"": 5, ""person"": 3, ""motorcycle"": 3}}, ""180"": {""vehicles"": 6, ""pedestrians"": 1, ""by_class"": {""car"": 5, ""person"": 1, ""motorcycle"": 1}}, ""270"": {""vehicles"": 9, ""pedestrians"": 5, ""by_class"": {""person"": 5, ""car"": 6, ""truck"": 2, ""motorcycle"": 1}}}",4,3,sparse,2,0,2,6,5,9,8,mixed,5,3,2,0,0,standard,"The street is moderately busy with a mix of vehicles and pedestrians, featuring a mix of commercial and residential buildings.",2026-06-24 04:55:57,2026-06-24 09:43:14
4004,4004,TR/13312,trunk,road,trunk,URBAN,8.163017195,80,80,90-95%,0.9985037406483791,52.5,65.375,0,0,1,0,Valid,73.7746621,18.5448572,73.7879802,18.4960377,"73.7746621,18.5448572,73.7879802,18.4960377",8163.017195482114,4,16,6,6,7,0,3,0,6,4.0,"{""0"": {""vehicles"": 6, ""pedestrians"": 0, ""by_class"": {""truck"": 6}}, ""90"": {""vehicles"": 3, ""pedestrians"": 3, ""by_class"": {""person"": 3, ""motorcycle"": 2, ""truck"": 1}}, ""180"": {""vehicles"": 6, ""pedestrians"": 0, ""by_class"": {""car"": 6}}, ""270"": {""vehicles"": 1, ""pedestrians"": 3, ""by_class"": {""person"": 3, ""motorcycle"": 1}}}",4,3,moderate,0,0,0,8,5,5,5,commercial,2,8,4,0,0,standard,"The road is wide and well-maintained, with moderate greenery and commercial buildings nearby.",2026-06-24 04:55:57,2026-06-24 09:43:19
